token_row_index,token_id,segment_id,text,text_stripped,start_sec,end_sec,duration_sec,is_empty,is_punctuation_like,prev_text,next_text,prev_end_sec,next_start_sec,gap_from_prev_sec,gap_to_next_sec,is_repeat_with_prev,near_30s_boundary,has_diar_overlap,best_overlap_sec,best_overlap_ratio,total_overlap_sec,total_overlap_ratio,best_speaker,best_diar_segment_id,speaker_count_overlapping
187,187,,,,87.0,87.5,0.5,True,False,,,87.0,87.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
188,188,,,,87.5,88.14,0.6400000000000006,True,False,,,87.5,88.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
189,189,,,,88.14,88.32,0.1799999999999926,True,False,,,88.14,88.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
190,190,,,,88.32,88.74,0.4200000000000017,True,False,,,88.32,89.68,0.0,0.9400000000000119,False,False,False,0.0,0.0,0.0,0.0,,,0
191,191,,,,89.68,90.2,0.519999999999996,True,False,,,88.74,90.2,0.9400000000000119,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
192,192,,,,90.2,90.72,0.519999999999996,True,False,,,90.2,90.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
193,193,,,,90.72,90.84,0.12000000000000455,True,False,,,90.72,90.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
194,194,,,,90.84,91.08,0.23999999999999488,True,False,,,90.84,91.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
195,195,,,,91.08,91.28,0.20000000000000284,True,False,,,91.08,91.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
196,196,,,,91.28,91.54,0.2600000000000051,True,False,,,91.28,91.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
197,197,,,,91.54,91.92,0.37999999999999545,True,False,,,91.54,91.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
198,198,,,,91.92,92.2,0.28000000000000114,True,False,,,91.92,92.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
199,199,,,,92.2,92.42,0.21999999999999886,True,False,,,92.2,92.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
200,200,,,,92.42,93.08,0.6599999999999966,True,False,,,92.42,93.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
201,201,,,,93.08,93.76,0.6800000000000068,True,False,,,93.08,93.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
202,202,,,,93.76,93.88,0.11999999999999034,True,False,,,93.76,93.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
203,203,,,,93.88,94.36,0.480000000000004,True,False,,,93.88,94.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
204,204,,,,94.36,94.5,0.14000000000000057,True,False,,,94.36,94.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
205,205,,,,94.5,94.66,0.1599999999999966,True,False,,,94.5,94.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
206,206,,,,94.66,94.88,0.21999999999999886,True,False,,,94.66,94.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
207,207,,,,94.88,95.34,0.46000000000000796,True,False,,,94.88,95.89999999999999,0.0,0.5599999999999881,False,False,False,0.0,0.0,0.0,0.0,,,0
208,208,,,,95.89999999999999,96.16,0.2600000000000051,True,False,,,95.34,96.16,0.5599999999999881,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
209,209,,,,96.16,96.34,0.18000000000000682,True,False,,,96.16,96.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
210,210,,,,96.34,96.5,0.1599999999999966,True,False,,,96.34,96.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
211,211,,,,96.5,96.74,0.23999999999999488,True,False,,,96.5,96.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
212,212,,,,96.74,97.34,0.6000000000000085,True,False,,,96.74,97.44,0.0,0.09999999999999432,False,False,False,0.0,0.0,0.0,0.0,,,0
213,213,,,,97.44,97.58,0.14000000000000057,True,False,,,97.34,97.58,0.09999999999999432,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
214,214,,,,97.58,97.8,0.21999999999999886,True,False,,,97.58,97.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
215,215,,,,97.8,98.0,0.20000000000000284,True,False,,,97.8,98.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
216,216,,,,98.0,98.14,0.14000000000000057,True,False,,,98.0,98.14,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
217,217,,,,98.14,98.24,0.09999999999999432,True,False,,,98.14,98.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
218,218,,,,98.24,98.7,0.46000000000000796,True,False,,,98.24,98.96,0.0,0.2599999999999909,False,False,False,0.0,0.0,0.0,0.0,,,0
219,219,,,,98.96,99.44,0.480000000000004,True,False,,,98.7,99.44,0.2599999999999909,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
220,220,,,,99.44,99.52,0.0799999999999983,True,False,,,99.44,99.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
221,221,,,,99.52,100.22,0.7000000000000028,True,False,,,99.52,100.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
222,222,,,,100.22,100.32,0.09999999999999432,True,False,,,100.22,100.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
223,223,,,,100.32,100.38,0.060000000000002274,True,False,,,100.32,100.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
224,224,,,,100.38,100.94,0.5600000000000023,True,False,,,100.38,100.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
225,225,,,,100.94,101.62,0.6800000000000068,True,False,,,100.94,101.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
226,226,,,,101.62,101.7,0.0799999999999983,True,False,,,101.62,101.7,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
227,227,,,,101.7,101.8,0.09999999999999432,True,False,,,101.7,101.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
228,228,,,,101.8,102.2,0.4000000000000057,True,False,,,101.8,102.8,0.0,0.5999999999999943,False,False,False,0.0,0.0,0.0,0.0,,,0
229,229,,,,102.8,103.32,0.519999999999996,True,False,,,102.2,103.32,0.5999999999999943,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
230,230,,,,103.32,103.58,0.2600000000000051,True,False,,,103.32,103.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
231,231,,,,103.58,103.96,0.37999999999999545,True,False,,,103.58,103.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
232,232,,,,103.96,104.16,0.20000000000000284,True,False,,,103.96,104.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
233,233,,,,104.16,104.66,0.5,True,False,,,104.16,104.78,0.0,0.12000000000000455,False,False,False,0.0,0.0,0.0,0.0,,,0
234,234,,,,104.78,104.9,0.12000000000000455,True,False,,,104.66,104.9,0.12000000000000455,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
235,235,,,,104.9,105.38,0.47999999999998977,True,False,,,104.9,105.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
236,236,,,,105.38,105.54,0.1600000000000108,True,False,,,105.38,105.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
237,237,,,,105.54,106.16,0.6199999999999903,True,False,,,105.54,106.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
238,238,,,,106.16,106.38,0.21999999999999886,True,False,,,106.16,106.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
239,239,,,,106.38,106.66,0.28000000000000114,True,False,,,106.38,106.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
240,240,,,,106.66,106.94,0.28000000000000114,True,False,,,106.66,106.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
241,241,,,,106.94,107.2,0.2600000000000051,True,False,,,106.94,107.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
242,242,,,,107.2,107.28,0.0799999999999983,True,False,,,107.2,107.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
243,243,,,,107.28,107.34,0.060000000000002274,True,False,,,107.28,107.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
244,244,,,,107.34,107.5,0.1599999999999966,True,False,,,107.34,107.5,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
245,245,,,,107.5,108.3,0.7999999999999972,True,False,,,107.5,108.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
246,246,,,,108.3,108.68,0.38000000000000966,True,False,,,108.3,108.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
247,247,,,,108.68,109.32,0.6399999999999864,True,False,,,108.68,109.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
248,248,,,,109.32,109.94,0.6200000000000045,True,False,,,109.32,109.94,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
249,249,,,,109.94,110.4,0.46000000000000796,True,False,,,109.94,110.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
250,250,,,,110.4,110.6,0.19999999999998863,True,False,,,110.4,110.6,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
251,251,,,,110.6,110.92,0.3200000000000074,True,False,,,110.6,110.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
252,252,,,,110.92,111.58,0.6599999999999966,True,False,,,110.92,111.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
253,253,,,,111.58,111.84,0.2600000000000051,True,False,,,111.58,111.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
254,254,,,,111.84,112.18,0.3400000000000034,True,False,,,111.84,112.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
255,255,,,,112.18,112.3,0.11999999999999034,True,False,,,112.18,112.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
256,256,,,,112.3,112.36,0.060000000000002274,True,False,,,112.3,112.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
257,257,,,,112.36,112.92,0.5600000000000023,True,False,,,112.36,112.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
258,258,,,,112.92,113.08,0.1599999999999966,True,False,,,112.92,113.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
259,259,,,,113.08,113.96,0.8799999999999955,True,False,,,113.08,114.02,0.0,0.060000000000002274,False,False,False,0.0,0.0,0.0,0.0,,,0
260,260,,,,114.02,114.52,0.5,True,False,,,113.96,114.52,0.060000000000002274,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
261,261,,,,114.52,115.28,0.7600000000000051,True,False,,,114.52,115.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
262,262,,,,115.28,115.76,0.480000000000004,True,False,,,115.28,115.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
263,263,,,,115.76,115.9,0.14000000000000057,True,False,,,115.76,115.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
264,264,,,,115.9,116.56,0.6599999999999966,True,False,,,115.9,117.14,0.0,0.5799999999999983,False,False,False,0.0,0.0,0.0,0.0,,,0
265,265,,,,117.14,117.74,0.5999999999999943,True,False,,,116.56,117.74,0.5799999999999983,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
266,266,,,,117.74,117.86,0.12000000000000455,True,False,,,117.74,117.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
267,267,,,,117.86,118.04,0.18000000000000682,True,False,,,117.86,118.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
268,268,,,,118.04,118.34,0.29999999999999716,True,False,,,118.04,118.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
269,269,,,,118.34,118.64,0.29999999999999716,True,False,,,118.34,118.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
270,270,,,,118.64,119.02,0.37999999999999545,True,False,,,118.64,119.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
271,271,,,,119.02,119.8,0.7800000000000011,True,False,,,119.02,120.54,0.0,0.7400000000000091,False,False,False,0.0,0.0,0.0,0.0,,,0
272,272,,,,120.54,120.84,0.29999999999999716,True,False,,,119.8,120.84,0.7400000000000091,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
273,273,,,,120.84,120.98,0.14000000000000057,True,False,,,120.84,120.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
274,274,,,,120.98,121.32,0.3399999999999892,True,False,,,120.98,121.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
275,275,,,,121.32,121.42,0.10000000000000853,True,False,,,121.32,121.42,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
276,276,,,,121.42,121.46,0.03999999999999204,True,False,,,121.42,121.46,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
277,277,,,,121.46,121.96,0.5,True,False,,,121.46,121.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
278,278,,,,121.96,122.52,0.5600000000000023,True,False,,,121.96,122.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
279,279,,,,122.52,123.1,0.5799999999999983,True,False,,,122.52,123.1,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
280,280,,,,123.1,123.28,0.18000000000000682,True,False,,,123.1,123.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
281,281,,,,123.28,123.54,0.2600000000000051,True,False,,,123.28,123.54,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
282,282,,,,123.54,124.04,0.5,True,False,,,123.54,124.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
283,283,,,,124.04,124.52,0.47999999999998977,True,False,,,124.04,124.78,0.0,0.2600000000000051,False,False,False,0.0,0.0,0.0,0.0,,,0
284,284,,,,124.78,125.34,0.5600000000000023,True,False,,,124.52,125.34,0.2600000000000051,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
285,285,,,,125.34,125.58,0.23999999999999488,True,False,,,125.34,125.58,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
286,286,,,,125.58,125.64,0.060000000000002274,True,False,,,125.58,125.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
287,287,,,,125.64,126.02,0.37999999999999545,True,False,,,125.64,126.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
288,288,,,,126.02,126.38,0.35999999999999943,True,False,,,126.02,126.38,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
289,289,,,,126.38,126.9,0.5200000000000102,True,False,,,126.38,126.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
290,290,,,,126.9,127.44,0.539999999999992,True,False,,,126.9,127.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
291,291,,,,127.44,127.9,0.46000000000000796,True,False,,,127.44,127.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
292,292,,,,127.9,128.02,0.12000000000000455,True,False,,,127.9,128.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
293,293,,,,128.02,128.26,0.23999999999998067,True,False,,,128.02,128.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
294,294,,,,128.26,129.28,1.0200000000000102,True,False,,,128.26,129.28,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
295,295,,,,129.28,129.68,0.4000000000000057,True,False,,,129.28,129.68,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
296,296,,,,129.68,129.86,0.18000000000000682,True,False,,,129.68,129.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
297,297,,,,129.86,129.96,0.09999999999999432,True,False,,,129.86,129.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
298,298,,,,129.96,130.06,0.09999999999999432,True,False,,,129.96,130.06,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
299,299,,,,130.06,130.58,0.5200000000000102,True,False,,,130.06,131.39999999999998,0.0,0.8199999999999648,False,False,False,0.0,0.0,0.0,0.0,,,0
300,300,,,,131.39999999999998,131.7,0.30000000000001137,True,False,,,130.58,131.7,0.8199999999999648,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
301,301,,,,131.7,131.84,0.14000000000001478,True,False,,,131.7,131.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
302,302,,,,131.84,132.18,0.3400000000000034,True,False,,,131.84,132.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
303,303,,,,132.18,132.78,0.5999999999999943,True,False,,,132.18,132.78,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
304,304,,,,132.78,132.92,0.13999999999998636,True,False,,,132.78,132.92,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
305,305,,,,132.92,133.34,0.4200000000000159,True,False,,,132.92,133.82,0.0,0.47999999999998977,False,False,False,0.0,0.0,0.0,0.0,,,0
306,306,,,,133.82,134.12,0.30000000000001137,True,False,,,133.34,134.12,0.47999999999998977,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
307,307,,,,134.12,134.26,0.13999999999998636,True,False,,,134.12,134.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
308,308,,,,134.26,134.36,0.10000000000002274,True,False,,,134.26,134.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
309,309,,,,134.36,134.84,0.47999999999998977,True,False,,,134.36,134.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
310,310,,,,134.84,135.08,0.2400000000000091,True,False,,,134.84,135.08,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
311,311,,,,135.08,135.22,0.13999999999998636,True,False,,,135.08,135.22,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
312,312,,,,135.22,135.36,0.14000000000001478,True,False,,,135.22,135.36,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
313,313,,,,135.36,135.64,0.2799999999999727,True,False,,,135.36,135.64,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
314,314,,,,135.64,136.3,0.660000000000025,True,False,,,135.64,136.3,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
315,315,,,,136.3,136.84,0.539999999999992,True,False,,,136.3,136.84,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
316,316,,,,136.84,137.74,0.9000000000000057,True,False,,,136.84,137.8,0.0,0.060000000000002274,False,False,False,0.0,0.0,0.0,0.0,,,0
317,317,,,,137.8,137.98,0.1799999999999784,True,False,,,137.74,137.98,0.060000000000002274,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
318,318,,,,137.98,138.12,0.14000000000001478,True,False,,,137.98,138.12,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
319,319,,,,138.12,138.2,0.07999999999998408,True,False,,,138.12,138.2,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
320,320,,,,138.2,138.26,0.060000000000002274,True,False,,,138.2,138.26,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
321,321,,,,138.26,138.78,0.5200000000000102,True,False,,,138.26,139.64,0.0,0.8599999999999852,False,False,False,0.0,0.0,0.0,0.0,,,0
322,322,,,,139.64,139.94,0.30000000000001137,True,False,,,138.78,139.94,0.8599999999999852,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
323,323,,,,139.94,140.18,0.2400000000000091,True,False,,,139.94,140.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
324,324,,,,140.18,140.48,0.29999999999998295,True,False,,,140.18,140.48,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
325,325,,,,140.48,140.8,0.3200000000000216,True,False,,,140.48,140.8,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
326,326,,,,140.8,140.9,0.09999999999999432,True,False,,,140.8,140.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
327,327,,,,140.9,140.9,0.0,True,False,,,140.9,140.92,0.0,0.01999999999998181,False,False,False,0.0,0.0,0.0,0.0,,,0
328,328,,,,140.92,140.96,0.040000000000020464,True,False,,,140.9,140.96,0.01999999999998181,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
329,329,,,,140.96,140.96,0.0,True,False,,,140.96,140.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
330,330,,,,140.96,141.16,0.19999999999998863,True,False,,,140.96,141.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
331,331,,,,141.16,141.76,0.5999999999999943,True,False,,,141.16,141.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
332,332,,,,141.76,142.34,0.5800000000000125,True,False,,,141.76,142.34,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
333,333,,,,142.34,142.66,0.3199999999999932,True,False,,,142.34,142.66,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
334,334,,,,142.66,142.74,0.0800000000000125,True,False,,,142.66,142.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
335,335,,,,142.74,142.88,0.13999999999998636,True,False,,,142.74,142.88,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
336,336,,,,142.88,142.98,0.09999999999999432,True,False,,,142.88,142.98,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
337,337,,,,142.98,143.24,0.2600000000000193,True,False,,,142.98,143.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
338,338,,,,143.24,143.52,0.28000000000000114,True,False,,,143.24,143.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
339,339,,,,143.52,144.04,0.5199999999999818,True,False,,,143.52,144.04,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
340,340,,,,144.04,144.4,0.36000000000001364,True,False,,,144.04,144.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
341,341,,,,144.4,144.62,0.21999999999999886,True,False,,,144.4,144.62,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
342,342,,,,144.62,144.74,0.12000000000000455,True,False,,,144.62,144.74,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
343,343,,,,144.74,144.86,0.12000000000000455,True,False,,,144.74,144.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
344,344,,,,144.86,145.1,0.23999999999998067,True,False,,,144.86,145.4,0.0,0.30000000000001137,False,False,False,0.0,0.0,0.0,0.0,,,0
345,345,,,,145.4,145.8,0.4000000000000057,True,False,,,145.1,145.8,0.30000000000001137,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
346,346,,,,145.8,146.18,0.37999999999999545,True,False,,,145.8,146.36,0.0,0.18000000000000682,False,False,False,0.0,0.0,0.0,0.0,,,0
347,347,,,,146.36,146.5,0.13999999999998636,True,False,,,146.18,146.66,0.18000000000000682,0.1599999999999966,False,False,False,0.0,0.0,0.0,0.0,,,0
348,348,,,,146.66,146.78,0.12000000000000455,True,False,,,146.5,146.78,0.1599999999999966,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
349,349,,,,146.78,147.16,0.37999999999999545,True,False,,,146.78,147.16,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
350,350,,,,147.16,147.76,0.5999999999999943,True,False,,,147.16,147.76,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
351,351,,,,147.76,148.02,0.2600000000000193,True,False,,,147.76,148.02,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
352,352,,,,148.02,148.24,0.21999999999999886,True,False,,,148.02,148.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
353,353,,,,148.24,148.4,0.1599999999999966,True,False,,,148.24,148.4,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
354,354,,,,148.4,148.52,0.12000000000000455,True,False,,,148.4,148.52,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
355,355,,,,148.52,148.58,0.060000000000002274,True,False,,,148.52,148.84,0.0,0.2599999999999909,False,False,False,0.0,0.0,0.0,0.0,,,0
356,356,,,,148.84,148.98,0.13999999999998636,True,False,,,148.58,148.98,0.2599999999999909,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
357,357,,,,148.98,149.24,0.2600000000000193,True,False,,,148.98,149.24,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
358,358,,,,149.24,149.64,0.39999999999997726,True,False,,,149.24,150.62,0.0,0.9800000000000182,False,False,False,0.0,0.0,0.0,0.0,,,0
359,359,,,,150.62,151.02,0.4000000000000057,True,False,,,149.64,151.14,0.9800000000000182,0.11999999999997613,False,False,False,0.0,0.0,0.0,0.0,,,0
360,360,,,,151.14,151.32,0.18000000000000682,True,False,,,151.02,151.32,0.11999999999997613,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
361,361,,,,151.32,151.44,0.12000000000000455,True,False,,,151.32,151.44,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
362,362,,,,151.44,151.72,0.28000000000000114,True,False,,,151.44,151.72,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
363,363,,,,151.72,151.86,0.14000000000001478,True,False,,,151.72,151.86,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
364,364,,,,151.86,151.9,0.03999999999999204,True,False,,,151.86,151.9,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
365,365,,,,151.9,152.18,0.28000000000000114,True,False,,,151.9,152.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
366,366,,,,152.18,152.48,0.29999999999998295,True,False,,,152.18,152.64,0.0,0.1599999999999966,False,False,False,0.0,0.0,0.0,0.0,,,0
367,367,,,,152.64,152.86,0.22000000000002728,True,False,,,152.48,152.86,0.1599999999999966,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
368,368,,,,152.86,152.96,0.09999999999999432,True,False,,,152.86,152.96,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
369,369,,,,152.96,153.18,0.21999999999999886,True,False,,,152.96,153.18,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
370,370,,,,153.18,153.32,0.13999999999998636,True,False,,,153.18,153.32,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
371,371,,,,153.32,154.26,0.9399999999999977,True,False,,,153.32,154.32,0.0,0.060000000000002274,False,False,False,0.0,0.0,0.0,0.0,,,0
372,372,,,,154.32,154.5,0.18000000000000682,True,False,,,154.26,154.64,0.060000000000002274,0.13999999999998636,False,False,False,0.0,0.0,0.0,0.0,,,0
373,373,,,,154.64,154.76,0.12000000000000455,True,False,,,154.5,154.76,0.13999999999998636,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0
374,374,,,,154.76,154.88,0.12000000000000455,True,False,,,154.76,155.02,0.0,0.14000000000001478,False,False,False,0.0,0.0,0.0,0.0,,,0
