segment_id,text,segment_start_sec,segment_end_sec,segment_duration_sec,start_token_id,end_token_id,expected_token_count,actual_token_count,missing_token_count,first_token_start_sec,last_token_end_sec,token_coverage_duration_sec,coverage_ratio,max_internal_gap_sec,sum_internal_gaps_sec,internal_gap_count,repeat_count,orphan_token_count,speaker_count,speakers,near_30s_boundary,has_token_count_mismatch
wseg_003570,,,,,21190,21193,4,4,0,8065.06,8066.42,1.3599999999996726,,1.8400000000001455,1.8400000000001455,1,0,4,0,[],False,False
wseg_000763,,,,,5441,5444,4,4,0,1754.88,1755.72,0.8399999999999181,,1.8399999999999181,1.8399999999999181,1,0,4,0,[],False,False
wseg_005101,,,,,30710,30711,2,2,0,12503.34,12503.82,0.47999999999956344,,1.8000000000010914,1.8000000000010914,1,0,2,0,[],False,False
wseg_000436,,,,,3371,3379,9,9,0,1097.96,1099.76,1.7999999999999545,,1.7999999999999545,1.8799999999998818,2,0,9,0,[],False,False
wseg_006046,,,,,38404,38412,9,9,0,15223.22,15224.68,1.4600000000009459,,1.7999999999992724,1.8999999999996362,2,0,9,0,[],False,False
wseg_006062,,,,,38496,38496,1,1,0,15255.6,15255.84,0.23999999999978172,,1.7800000000006548,1.7800000000006548,1,0,1,0,[],False,False
wseg_000441,,,,,3407,3409,3,3,0,1109.46,1110.34,0.8799999999998818,,1.7799999999999727,1.7799999999999727,1,0,3,0,[],False,False
wseg_004027,,,,,23651,23654,4,4,0,9003.2,9004.8,1.5999999999985448,,1.7400000000016007,1.7400000000016007,1,0,4,0,[],False,False
wseg_005876,,,,,37368,37369,2,2,0,14876.28,14876.98,0.6999999999989086,,1.7400000000016007,1.7400000000016007,1,0,2,0,[],False,False
wseg_003476,,,,,20751,20755,5,5,0,7858.76,7859.84,1.0799999999999272,,1.7399999999997817,1.7399999999997817,1,0,5,0,[],False,False
wseg_003555,,,,,21131,21133,3,3,0,8035.14,8036.52,1.3800000000001091,,1.7399999999997817,1.7399999999997817,1,0,3,0,[],False,False
wseg_004309,,,,,26005,26007,3,3,0,10924.7,10925.86,1.1599999999998545,,1.7399999999997817,1.7399999999997817,1,0,3,0,[],False,False
wseg_004605,,,,,27745,27748,4,4,0,11503.74,11505.18,1.4400000000005093,,1.680000000000291,1.680000000000291,1,0,4,0,[],False,False
wseg_001889,,,,,11898,11900,3,3,0,4586.96,4587.82,0.8599999999996726,,1.680000000000291,1.680000000000291,1,0,3,0,[],False,False
wseg_003614,,,,,21392,21394,3,3,0,8149.36,8151.88,2.5200000000004366,,1.6799999999993815,1.6799999999993815,1,0,3,0,[],False,False
wseg_003801,,,,,22411,22411,1,1,0,8541.4,8542.0,0.6000000000003638,,1.679999999998472,1.679999999998472,1,0,1,0,[],False,False
wseg_005320,,,,,32203,32209,7,7,0,12930.46,12931.96,1.5,,1.6599999999998545,1.7399999999997817,2,0,7,0,[],False,False
wseg_006154,,,,,39113,39116,4,4,0,15438.220000000001,15439.7,1.4799999999995634,,1.6599999999998545,1.6599999999998545,1,0,4,0,[],False,False
wseg_003731,,,,,22014,22022,9,9,0,8384.4,8386.8,2.399999999999636,,1.640000000001237,1.640000000001237,1,0,9,0,[],False,False
wseg_001884,,,,,11880,11880,1,1,0,4576.0,4576.66,0.6599999999998545,,1.6400000000003274,1.6400000000003274,1,0,1,0,[],False,False
wseg_005051,,,,,30429,30433,5,5,0,12407.44,12409.0,1.5599999999994907,,1.639999999999418,1.639999999999418,1,0,5,0,[],False,False
