token_row_index,token_id,segment_id,text,text_stripped,start_sec,end_sec,duration_sec,is_empty,is_punctuation_like,prev_text,next_text,prev_end_sec,next_start_sec,gap_from_prev_sec,gap_to_next_sec,is_repeat_with_prev,near_30s_boundary,has_diar_overlap,best_overlap_sec,best_overlap_ratio,total_overlap_sec,total_overlap_ratio,best_speaker,best_diar_segment_id,speaker_count_overlapping,gap_from_prev_sec_filled
31693,31693,,,,12799.36,12799.76,0.3999999999996362,True,False,,,12798.22,12799.96,1.140000000001237,0.1999999999989086,False,False,False,0.0,0.0,0.0,0.0,,,0,1.140000000001237
35719,35719,,,,14300.94,14301.42,0.47999999999956344,True,False,,,14299.8,14301.42,1.140000000001237,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.140000000001237
3500,3500,,,,1138.5000000000002,1138.8600000000001,0.35999999999989996,True,False,,,1137.36,1138.8600000000001,1.1400000000003274,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1400000000003274
15550,15550,,,,5937.76,5937.96,0.1999999999998181,True,False,,,5936.62,5937.96,1.1400000000003274,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1400000000003274
32533,32533,,,,13038.74,13039.18,0.4400000000005093,True,False,,,13037.6,13039.18,1.139999999999418,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.139999999999418
27379,27379,,,,11378.76,11379.16,0.3999999999996362,True,False,,,11377.64,11379.16,1.1200000000008004,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1200000000008004
8687,8687,,,,2897.6,2898.16,0.5599999999999454,True,False,,,2896.48,2898.16,1.1199999999998909,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1199999999998909
11878,11878,,,,4573.74,4574.34,0.6000000000003638,True,False,,,4572.62,4574.34,1.1199999999998909,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1199999999998909
19148,19148,,,,7237.29,7237.66,0.36999999999989086,True,False,,,7236.18,7237.66,1.1099999999996726,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1099999999996726
21964,21964,,,,8362.24,8362.8,0.5599999999994907,True,False,,,8361.14,8362.8,1.1000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1000000000003638
26128,26128,,,,10965.300000000001,10965.94,0.6399999999994179,True,False,,,10964.2,10965.94,1.1000000000003638,0.0,False,False,False,0.0,0.0,0.0,0.0,,,0,1.1000000000003638
